record_id,vehicle_vin,day_idx,sample_idx,timestamp,speed_kmh,motor_rpm,battery_soc,battery_voltage,battery_current,battery_temp_c,state_at_sample,assigned_day_index,ved_reference_veh_id,synthetic_gap_indicator,event_sequence_index,latitude,longitude,accel_z,telemetry_coverage,subject_zone
EV_REC_6287,VF8VNF_0005,5,47,2026-01-06T11:45:00,0.0,0,36.7,280.0,-0.63,36.2,IDLE,5,398,False,47,52.497779,13.380649,0.0,full,EU
EV_REC_6288,VF8VNF_0005,5,48,2026-01-06T12:00:00,0.0,0,51.8,280.0,-51.81,23.79,CHARGING,5,398,False,48,52.502929,13.376615,0.0,full,EU
EV_REC_6289,VF8VNF_0005,5,49,2026-01-06T12:15:00,0.0,0,61.13,280.0,-41.98,33.02,CHARGING,5,398,False,49,52.499277,13.378881,0.0,full,EU
EV_REC_6290,VF8VNF_0005,5,50,2026-01-06T12:30:00,0.0,0,72.02,280.0,-50.89,24.95,CHARGING,5,398,False,50,52.501097,13.376357,0.0,full,EU
EV_REC_6291,VF8VNF_0005,5,51,2026-01-06T12:45:00,0.0,0,86.15,280.0,-37.83,38.02,CHARGING,5,398,False,51,52.496466,13.368806,0.0,full,EU
EV_REC_6292,VF8VNF_0005,5,52,2026-01-06T13:00:00,38.76,2886,70.61,280.0,29.96,32.2,DRIVING_PASSENGER,5,398,False,52,52.488053,13.326956,-0.107,full,EU
EV_REC_6293,VF8VNF_0005,5,53,2026-01-06T13:15:00,0.0,0,37.54,280.0,-1.11,30.33,IDLE,5,398,False,53,52.497987,13.381117,0.0,full,EU
EV_REC_6294,VF8VNF_0005,5,54,2026-01-06T13:30:00,48.34,3561,68.28,280.0,20.25,26.16,DRIVING_PASSENGER,5,398,False,54,52.499561,13.406924,0.223,full,EU
EV_REC_6295,VF8VNF_0005,5,55,2026-01-06T13:45:00,20.74,1725,65.46,280.0,2.07,37.14,DRIVING_PASSENGER,5,398,False,55,52.502672,13.407164,0.282,full,EU
EV_REC_6296,VF8VNF_0005,5,56,2026-01-06T14:00:00,52.39,3951,65.02,280.0,24.14,37.45,DRIVING_PASSENGER,5,398,False,56,52.518079,13.374947,0.209,full,EU
EV_REC_6297,VF8VNF_0005,5,57,2026-01-06T14:15:00,0.0,0,64.56,280.0,5.72,24.5,IDLE,5,398,False,57,52.503346,13.369320,0.0,full,EU
EV_REC_6298,VF8VNF_0005,5,58,2026-01-06T14:30:00,24.75,1815,63.75,280.0,10.35,37.99,DRIVING_PASSENGER,5,398,False,58,52.519175,13.332374,0.144,full,EU
EV_REC_6299,VF8VNF_0005,5,59,2026-01-06T14:45:00,43.63,3370,62.87,280.0,23.97,28.57,DRIVING_PASSENGER,5,398,False,59,52.510405,13.414334,-0.17,full,EU
EV_REC_6300,VF8VNF_0005,5,60,2026-01-06T15:00:00,64.27,4904,63.22,280.0,34.18,43.66,DRIVING_PASSENGER,5,398,False,60,52.510189,13.313598,-0.829,full,EU
EV_REC_6301,VF8VNF_0005,5,61,2026-01-06T15:15:00,47.62,3512,60.53,280.0,42.62,32.75,DRIVING_PASSENGER,5,398,False,61,52.487431,13.334618,-0.521,full,EU
EV_REC_6302,VF8VNF_0005,5,62,2026-01-06T15:30:00,0.0,0,61.49,280.0,0.9,29.11,IDLE,5,398,False,62,52.502395,13.371797,0.0,full,EU
EV_REC_6303,VF8VNF_0005,5,63,2026-01-06T15:45:00,24.36,1804,58.5,280.0,49.05,28.83,DEADHEAD,5,398,False,63,52.509224,13.365038,0.236,full,EU
EV_REC_6304,VF8VNF_0005,5,64,2026-01-06T16:00:00,40.19,2914,60.11,280.0,9.53,29.46,DRIVING_PASSENGER,5,398,False,64,52.502847,13.371293,-0.463,full,EU
EV_REC_6305,VF8VNF_0005,5,65,2026-01-06T16:15:00,69.55,5210,59.07,280.0,10.49,21.7,DRIVING_PASSENGER,5,398,False,65,52.459278,13.402610,-0.204,full,EU
EV_REC_6306,VF8VNF_0005,5,66,2026-01-06T16:30:00,44.84,3600,56.78,280.0,47.45,31.55,DRIVING_PASSENGER,5,398,False,66,52.469685,13.407907,0.073,full,EU
EV_REC_6307,VF8VNF_0005,5,67,2026-01-06T16:45:00,26.97,1819,55.35,280.0,20.33,38.36,DRIVING_PASSENGER,5,398,False,67,52.522999,13.384530,0.163,full,EU
EV_REC_6308,VF8VNF_0005,5,68,2026-01-06T17:00:00,31.05,2566,54.95,280.0,0.0,29.79,DRIVING_PASSENGER,5,398,False,68,52.506702,13.392068,0.439,full,EU
EV_REC_6309,VF8VNF_0005,5,69,2026-01-06T17:15:00,54.0,3748,57.28,280.0,22.51,29.13,DRIVING_PASSENGER,5,398,False,69,52.525509,13.360489,-0.504,full,EU
EV_REC_6310,VF8VNF_0005,5,70,2026-01-06T17:30:00,64.07,4742,54.13,280.0,21.76,29.16,DRIVING_PASSENGER,5,398,False,70,52.515885,13.390946,0.11,full,EU
EV_REC_6311,VF8VNF_0005,5,71,2026-01-06T17:45:00,0.0,0,53.69,280.0,-1.87,29.28,IDLE,5,398,False,71,52.495732,13.373021,0.0,full,EU
EV_REC_6312,VF8VNF_0005,5,72,2026-01-06T18:00:00,0.0,0,36.57,280.0,-1.09,35.74,IDLE,5,398,False,72,52.498793,13.379125,0.0,full,EU
EV_REC_6313,VF8VNF_0005,5,73,2026-01-06T18:15:00,0.0,0,37.92,280.0,-1.2,26.71,IDLE,5,398,False,73,52.502535,13.369974,0.0,full,EU
EV_REC_6314,VF8VNF_0005,5,74,2026-01-06T18:30:00,0.0,0,37.51,280.0,-1.84,23.68,IDLE,5,398,False,74,52.503536,13.372788,0.0,full,EU
EV_REC_6315,VF8VNF_0005,5,75,2026-01-06T18:45:00,0.0,0,36.93,280.0,1.17,27.13,IDLE,5,398,False,75,52.498540,13.378523,0.0,full,EU
EV_REC_6316,VF8VNF_0005,5,76,2026-01-06T19:00:00,0.0,0,38.2,280.0,0.63,28.99,IDLE,5,398,False,76,52.503679,13.385396,0.0,full,EU
EV_REC_6317,VF8VNF_0005,5,77,2026-01-06T19:15:00,0.0,0,37.15,280.0,-0.21,34.23,IDLE,5,398,False,77,52.495029,13.366549,0.0,full,EU
EV_REC_6318,VF8VNF_0005,5,78,2026-01-06T19:30:00,0.0,0,39.52,280.0,-54.05,23.06,CHARGING,5,398,False,78,52.501977,13.374982,0.0,full,EU
EV_REC_6319,VF8VNF_0005,5,79,2026-01-06T19:45:00,0.0,0,40.19,280.0,-47.6,29.16,CHARGING,5,398,False,79,52.503227,13.369728,0.0,full,EU
EV_REC_6320,VF8VNF_0005,5,80,2026-01-06T20:00:00,0.0,0,43.12,280.0,-32.21,38.72,CHARGING,5,398,False,80,52.501581,13.371795,0.0,full,EU
EV_REC_6321,VF8VNF_0005,5,81,2026-01-06T20:15:00,0.0,0,44.86,280.0,-41.52,25.5,CHARGING,5,398,False,81,52.499208,13.379446,0.0,full,EU
EV_REC_6322,VF8VNF_0005,5,82,2026-01-06T20:30:00,0.0,0,45.03,280.0,-61.67,36.72,CHARGING,5,398,False,82,52.504827,13.378897,0.0,full,EU
EV_REC_6323,VF8VNF_0005,5,83,2026-01-06T20:45:00,0.0,0,47.26,280.0,-39.75,26.1,CHARGING,5,398,False,83,52.499030,13.370789,0.0,full,EU
EV_REC_6324,VF8VNF_0005,5,84,2026-01-06T21:00:00,0.0,0,49.31,280.0,-52.54,29.64,CHARGING,5,398,False,84,52.495322,13.373501,0.0,full,EU
EV_REC_6325,VF8VNF_0005,5,85,2026-01-06T21:15:00,0.0,0,49.58,280.0,-42.42,33.31,CHARGING,5,398,False,85,52.497976,13.381006,0.0,full,EU
EV_REC_6326,VF8VNF_0005,5,86,2026-01-06T21:30:00,0.0,0,52.03,280.0,-46.39,35.96,CHARGING,5,398,False,86,52.497703,13.363785,0.0,full,EU
EV_REC_6327,VF8VNF_0005,5,87,2026-01-06T21:45:00,0.0,0,54.01,280.0,-16.14,25.5,CHARGING,5,398,False,87,52.501815,13.377474,0.0,full,EU
EV_REC_6328,VF8VNF_0005,5,88,2026-01-06T22:00:00,0.0,0,55.68,280.0,-44.1,33.99,CHARGING,5,398,False,88,52.502361,13.374032,0.0,full,EU
EV_REC_6329,VF8VNF_0005,5,89,2026-01-06T22:15:00,0.0,0,57.74,280.0,-42.74,33.35,CHARGING,5,398,False,89,52.498236,13.379123,0.0,full,EU
EV_REC_6330,VF8VNF_0005,5,90,2026-01-06T22:30:00,0.0,0,58.84,280.0,-42.34,33.22,CHARGING,5,398,False,90,52.495752,13.365463,0.0,full,EU
EV_REC_6331,VF8VNF_0005,5,91,2026-01-06T22:45:00,0.0,0,59.57,280.0,-31.92,29.49,CHARGING,5,398,False,91,52.501441,13.364561,0.0,full,EU
EV_REC_6332,VF8VNF_0005,5,92,2026-01-06T23:00:00,0.0,0,63.25,280.0,-30.97,33.72,CHARGING,5,398,False,92,52.500381,13.374720,0.0,full,EU
EV_REC_6333,VF8VNF_0005,5,93,2026-01-06T23:15:00,0.0,0,65.5,280.0,-67.14,29.83,CHARGING,5,398,False,93,52.502601,13.384022,0.0,full,EU
EV_REC_6334,VF8VNF_0005,5,94,2026-01-06T23:30:00,0.0,0,66.79,280.0,-37.12,41.06,CHARGING,5,398,False,94,52.495843,13.367950,0.0,full,EU
EV_REC_6335,VF8VNF_0005,5,95,2026-01-06T23:45:00,0.0,0,69.78,280.0,-35.81,30.45,CHARGING,5,398,False,95,52.502043,13.370594,0.0,full,EU
EV_REC_6336,VF8VNF_0005,6,0,2026-01-07T00:00:00,0.0,0,65.05,280.0,-20.56,28.84,CHARGING,6,398,False,0,52.501610,13.369620,0.0,full,EU
EV_REC_6337,VF8VNF_0005,6,1,2026-01-07T00:15:00,0.0,0,68.45,280.0,-43.0,32.48,CHARGING,6,398,False,1,52.499249,13.369422,0.0,full,EU
EV_REC_6338,VF8VNF_0005,6,2,2026-01-07T00:30:00,0.0,0,68.71,280.0,-11.77,29.94,CHARGING,6,398,False,2,52.494720,13.384001,0.0,full,EU
EV_REC_6339,VF8VNF_0005,6,3,2026-01-07T00:45:00,0.0,0,70.49,280.0,-40.48,45.0,CHARGING,6,398,False,3,52.497846,13.374390,0.0,full,EU
EV_REC_6340,VF8VNF_0005,6,4,2026-01-07T01:00:00,0.0,0,72.25,280.0,-43.16,32.59,CHARGING,6,398,False,4,52.503783,13.376033,0.0,full,EU
EV_REC_6341,VF8VNF_0005,6,5,2026-01-07T01:15:00,0.0,0,73.19,280.0,-30.24,31.37,CHARGING,6,398,False,5,52.510586,13.373992,0.0,full,EU
EV_REC_6342,VF8VNF_0005,6,6,2026-01-07T01:30:00,0.0,0,76.17,280.0,-46.33,35.26,CHARGING,6,398,False,6,52.502016,13.383140,0.0,full,EU
EV_REC_6343,VF8VNF_0005,6,7,2026-01-07T01:45:00,0.0,0,77.51,280.0,-42.02,33.38,CHARGING,6,398,False,7,52.504553,13.369489,0.0,full,EU
EV_REC_6344,VF8VNF_0005,6,8,2026-01-07T02:00:00,0.0,0,79.93,280.0,-36.21,34.44,CHARGING,6,398,False,8,52.501481,13.369982,0.0,full,EU
EV_REC_6345,VF8VNF_0005,6,9,2026-01-07T02:15:00,0.0,0,81.51,280.0,-43.05,28.1,CHARGING,6,398,False,9,52.505873,13.371453,0.0,full,EU
EV_REC_6346,VF8VNF_0005,6,10,2026-01-07T02:30:00,0.0,0,83.7,280.0,-46.56,45.0,CHARGING,6,398,False,10,52.506055,13.379436,0.0,full,EU
EV_REC_6347,VF8VNF_0005,6,11,2026-01-07T02:45:00,0.0,0,83.16,280.0,-20.16,32.03,CHARGING,6,398,False,11,52.505612,13.372745,0.0,full,EU
EV_REC_6348,VF8VNF_0005,6,12,2026-01-07T03:00:00,0.0,0,86.2,280.0,-41.73,27.51,CHARGING,6,398,False,12,52.499325,13.373883,0.0,full,EU
EV_REC_6349,VF8VNF_0005,6,13,2026-01-07T03:15:00,0.0,0,86.88,280.0,-43.28,33.68,CHARGING,6,398,False,13,52.503448,13.375517,0.0,full,EU
EV_REC_6350,VF8VNF_0005,6,14,2026-01-07T03:30:00,0.0,0,87.57,280.0,-31.5,38.22,CHARGING,6,398,False,14,52.499035,13.372273,0.0,full,EU
EV_REC_6351,VF8VNF_0005,6,15,2026-01-07T03:45:00,0.0,0,92.06,280.0,-30.64,30.08,CHARGING,6,398,False,15,52.500039,13.379690,0.0,full,EU
EV_REC_6352,VF8VNF_0005,6,16,2026-01-07T04:00:00,0.0,0,90.47,280.0,-40.39,21.89,CHARGING,6,398,False,16,52.501499,13.368346,0.0,full,EU
EV_REC_6353,VF8VNF_0005,6,17,2026-01-07T04:15:00,0.0,0,93.85,280.0,5.29,30.91,IDLE,6,398,False,17,52.501138,13.374001,0.0,full,EU
EV_REC_6354,VF8VNF_0005,6,18,2026-01-07T04:30:00,0.0,0,93.16,280.0,-0.1,37.61,IDLE,6,398,False,18,52.501870,13.374563,0.0,full,EU
EV_REC_6355,VF8VNF_0005,6,19,2026-01-07T04:45:00,0.0,0,95.33,280.0,0.87,32.03,IDLE,6,398,False,19,52.500371,13.375511,0.0,full,EU
EV_REC_6356,VF8VNF_0005,6,20,2026-01-07T05:00:00,0.0,0,92.43,280.0,-1.71,26.95,IDLE,6,398,False,20,52.497289,13.377422,0.0,full,EU
EV_REC_6357,VF8VNF_0005,6,21,2026-01-07T05:15:00,0.0,0,92.97,280.0,0.0,44.94,IDLE,6,398,False,21,52.503727,13.376151,0.0,full,EU
EV_REC_6358,VF8VNF_0005,6,22,2026-01-07T05:30:00,0.0,0,91.54,280.0,-0.1,30.68,IDLE,6,398,False,22,52.501500,13.378678,0.0,full,EU
EV_REC_6359,VF8VNF_0005,6,23,2026-01-07T05:45:00,0.0,0,93.87,280.0,0.85,38.04,IDLE,6,398,False,23,52.497610,13.371676,0.0,full,EU
EV_REC_6360,VF8VNF_0005,6,24,2026-01-07T06:00:00,31.22,1920,93.25,280.0,22.58,24.17,DEADHEAD,6,398,False,24,52.501133,13.412659,0.064,full,EU
EV_REC_6361,VF8VNF_0005,6,25,2026-01-07T06:15:00,0.0,0,40.5,280.0,-1.19,26.68,IDLE,6,398,False,25,52.499793,13.377494,0.0,full,EU
EV_REC_6362,VF8VNF_0005,6,26,2026-01-07T06:30:00,75.68,5338,90.9,280.0,0.0,28.35,DRIVING_PASSENGER,6,398,False,26,52.499101,13.400576,-0.289,full,EU
EV_REC_6363,VF8VNF_0005,6,27,2026-01-07T06:45:00,44.36,3349,91.23,280.0,23.53,29.96,DEADHEAD,6,398,False,27,52.478642,13.413918,0.119,full,EU
EV_REC_6364,VF8VNF_0005,6,28,2026-01-07T07:00:00,41.36,3243,89.54,280.0,0.0,33.89,DRIVING_PASSENGER,6,398,False,28,52.493422,13.387238,-0.053,full,EU
EV_REC_6365,VF8VNF_0005,6,29,2026-01-07T07:15:00,0.0,540,89.43,280.0,0.0,23.98,DRIVING_PASSENGER,6,398,False,29,52.495865,13.387641,0.0,full,EU
EV_REC_6366,VF8VNF_0005,6,30,2026-01-07T07:30:00,34.74,2562,87.9,280.0,8.09,25.42,DRIVING_PASSENGER,6,398,False,30,52.504415,13.390277,-0.253,full,EU
EV_REC_6367,VF8VNF_0005,6,31,2026-01-07T07:45:00,0.0,0,40.87,280.0,-1.86,28.36,IDLE,6,398,False,31,52.504668,13.382448,0.0,full,EU
EV_REC_6368,VF8VNF_0005,6,32,2026-01-07T08:00:00,0.0,0,88.14,280.0,-3.17,32.62,IDLE,6,398,False,32,52.502657,13.376564,0.0,full,EU
EV_REC_6369,VF8VNF_0005,6,33,2026-01-07T08:15:00,0.0,0,42.12,280.0,-2.51,33.46,IDLE,6,398,False,33,52.504547,13.380299,0.0,full,EU
EV_REC_6370,VF8VNF_0005,6,34,2026-01-07T08:30:00,38.05,2963,85.39,280.0,38.03,33.77,DRIVING_PASSENGER,6,398,False,34,52.493701,13.397736,-0.005,full,EU
EV_REC_6371,VF8VNF_0005,6,35,2026-01-07T08:45:00,0.0,0,40.94,280.0,-4.15,35.53,IDLE,6,398,False,35,52.502433,13.370344,0.0,full,EU
EV_REC_6372,VF8VNF_0005,6,36,2026-01-07T09:00:00,54.85,4169,82.52,280.0,4.52,37.59,DRIVING_PASSENGER,6,398,False,36,52.497419,13.378482,0.078,full,EU
EV_REC_6373,VF8VNF_0005,6,37,2026-01-07T09:15:00,50.18,3749,82.85,280.0,22.06,30.55,DEADHEAD,6,398,False,37,52.503087,13.407726,0.035,full,EU
EV_REC_6374,VF8VNF_0005,6,38,2026-01-07T09:30:00,0.0,0,81.87,280.0,-4.17,27.71,IDLE,6,398,False,38,52.503499,13.372212,0.0,full,EU
EV_REC_6375,VF8VNF_0005,6,39,2026-01-07T09:45:00,51.27,3673,81.65,280.0,36.95,30.5,DRIVING_PASSENGER,6,398,False,39,52.499025,13.393966,-0.194,full,EU
EV_REC_6376,VF8VNF_0005,6,40,2026-01-07T10:00:00,0.0,0,77.6,280.0,-1.5,30.09,IDLE,6,398,False,40,52.500661,13.376487,0.0,full,EU
EV_REC_6377,VF8VNF_0005,6,41,2026-01-07T10:15:00,71.22,5312,78.9,280.0,3.66,29.62,DRIVING_PASSENGER,6,398,False,41,52.497975,13.316402,0.365,full,EU
EV_REC_6378,VF8VNF_0005,6,42,2026-01-07T10:30:00,0.0,0,78.05,280.0,0.12,31.62,IDLE,6,398,False,42,52.503303,13.379613,0.0,full,EU
EV_REC_6379,VF8VNF_0005,6,43,2026-01-07T10:45:00,0.0,0,39.12,280.0,2.09,30.27,IDLE,6,398,False,43,52.497231,13.376276,0.0,full,EU
EV_REC_6380,VF8VNF_0005,6,44,2026-01-07T11:00:00,0.0,0,41.51,280.0,-0.82,25.68,IDLE,6,398,False,44,52.497294,13.370291,0.0,full,EU
EV_REC_6381,VF8VNF_0005,6,45,2026-01-07T11:15:00,0.0,0,40.85,280.0,-3.59,30.68,IDLE,6,398,False,45,52.499218,13.372863,0.0,full,EU
EV_REC_6382,VF8VNF_0005,6,46,2026-01-07T11:30:00,0.0,0,40.01,280.0,-0.71,38.85,IDLE,6,398,False,46,52.499607,13.371937,0.0,full,EU
EV_REC_6383,VF8VNF_0005,6,47,2026-01-07T11:45:00,0.0,0,41.35,280.0,-1.52,37.49,IDLE,6,398,False,47,52.504387,13.370408,0.0,full,EU
EV_REC_6384,VF8VNF_0005,6,48,2026-01-07T12:00:00,0.0,0,41.37,280.0,1.02,34.5,IDLE,6,398,False,48,52.497807,13.371837,0.0,full,EU
EV_REC_6385,VF8VNF_0005,6,49,2026-01-07T12:15:00,0.0,0,40.49,280.0,-2.32,21.58,IDLE,6,398,False,49,52.505780,13.383305,0.0,full,EU
EV_REC_6386,VF8VNF_0005,6,50,2026-01-07T12:30:00,0.0,0,40.29,280.0,-2.93,35.84,IDLE,6,398,False,50,52.501705,13.383695,0.0,full,EU
EV_REC_6387,VF8VNF_0005,6,51,2026-01-07T12:45:00,0.0,0,38.7,280.0,0.84,29.34,IDLE,6,398,False,51,52.501733,13.375953,0.0,full,EU
EV_REC_6388,VF8VNF_0005,6,52,2026-01-07T13:00:00,0.0,0,42.67,280.0,1.92,22.41,IDLE,6,398,False,52,52.501296,13.375663,0.0,full,EU
EV_REC_6389,VF8VNF_0005,6,53,2026-01-07T13:15:00,0.0,0,41.51,280.0,-2.32,29.76,IDLE,6,398,False,53,52.501521,13.368154,0.0,full,EU
EV_REC_6390,VF8VNF_0005,6,54,2026-01-07T13:30:00,0.0,0,39.05,280.0,2.8,41.44,IDLE,6,398,False,54,52.504137,13.372702,0.0,full,EU
EV_REC_6391,VF8VNF_0005,6,55,2026-01-07T13:45:00,0.0,0,41.07,280.0,0.42,33.73,IDLE,6,398,False,55,52.498053,13.368417,0.0,full,EU
EV_REC_6392,VF8VNF_0005,6,56,2026-01-07T14:00:00,0.0,0,39.07,280.0,-1.54,31.83,IDLE,6,398,False,56,52.497881,13.361742,0.0,full,EU
EV_REC_6393,VF8VNF_0005,6,57,2026-01-07T14:15:00,0.0,0,40.01,280.0,1.98,27.84,IDLE,6,398,False,57,52.502767,13.376525,0.0,full,EU
EV_REC_6394,VF8VNF_0005,6,58,2026-01-07T14:30:00,0.0,0,39.57,280.0,-2.97,39.56,IDLE,6,398,False,58,52.494141,13.378031,0.0,full,EU
EV_REC_6395,VF8VNF_0005,6,59,2026-01-07T14:45:00,0.0,0,41.61,280.0,-1.35,29.13,IDLE,6,398,False,59,52.507209,13.372043,0.0,full,EU
EV_REC_6396,VF8VNF_0005,6,60,2026-01-07T15:00:00,0.0,0,39.52,280.0,2.03,29.55,IDLE,6,398,False,60,52.504609,13.367868,0.0,full,EU
EV_REC_6397,VF8VNF_0005,6,61,2026-01-07T15:15:00,0.0,0,39.11,280.0,-0.62,34.39,IDLE,6,398,False,61,52.501438,13.379355,0.0,full,EU
EV_REC_6398,VF8VNF_0005,6,62,2026-01-07T15:30:00,0.0,0,40.51,280.0,-2.52,26.76,IDLE,6,398,False,62,52.501249,13.373703,0.0,full,EU
EV_REC_6399,VF8VNF_0005,6,63,2026-01-07T15:45:00,0.0,0,39.93,280.0,2.71,36.7,IDLE,6,398,False,63,52.498471,13.375072,0.0,full,EU
EV_REC_6400,VF8VNF_0005,6,64,2026-01-07T16:00:00,0.0,0,40.4,280.0,-2.55,31.91,IDLE,6,398,False,64,52.501120,13.375609,0.0,full,EU
EV_REC_6401,VF8VNF_0005,6,65,2026-01-07T16:15:00,0.0,0,42.85,280.0,-1.23,28.11,IDLE,6,398,False,65,52.505739,13.373997,0.0,full,EU
EV_REC_6402,VF8VNF_0005,6,66,2026-01-07T16:30:00,0.0,0,41.28,280.0,3.39,27.22,IDLE,6,398,False,66,52.502385,13.378242,0.0,full,EU
EV_REC_6403,VF8VNF_0005,6,67,2026-01-07T16:45:00,0.0,0,39.5,280.0,1.48,34.89,IDLE,6,398,False,67,52.503594,13.370488,0.0,full,EU
EV_REC_6404,VF8VNF_0005,6,68,2026-01-07T17:00:00,0.0,0,41.05,280.0,4.02,36.5,IDLE,6,398,False,68,52.503905,13.375765,0.0,full,EU
EV_REC_6405,VF8VNF_0005,6,69,2026-01-07T17:15:00,0.0,0,40.65,280.0,-0.03,26.47,IDLE,6,398,False,69,52.501975,13.379501,0.0,full,EU
EV_REC_6406,VF8VNF_0005,6,70,2026-01-07T17:30:00,0.0,0,40.64,280.0,0.61,39.12,IDLE,6,398,False,70,52.499997,13.380626,0.0,full,EU
EV_REC_6407,VF8VNF_0005,6,71,2026-01-07T17:45:00,0.0,0,41.75,280.0,1.35,30.84,IDLE,6,398,False,71,52.502265,13.379212,0.0,full,EU
EV_REC_6408,VF8VNF_0005,6,72,2026-01-07T18:00:00,0.0,0,39.25,280.0,-1.52,28.3,IDLE,6,398,False,72,52.499971,13.370987,0.0,full,EU
EV_REC_6409,VF8VNF_0005,6,73,2026-01-07T18:15:00,0.0,0,39.77,280.0,-0.13,30.39,IDLE,6,398,False,73,52.502101,13.371478,0.0,full,EU
EV_REC_6410,VF8VNF_0005,6,74,2026-01-07T18:30:00,0.0,0,41.78,280.0,2.22,41.49,IDLE,6,398,False,74,52.494851,13.379051,0.0,full,EU
EV_REC_6411,VF8VNF_0005,6,75,2026-01-07T18:45:00,0.0,0,40.36,280.0,1.22,25.9,IDLE,6,398,False,75,52.499488,13.370757,0.0,full,EU
EV_REC_6412,VF8VNF_0005,6,76,2026-01-07T19:00:00,0.0,0,40.7,280.0,-3.92,37.69,IDLE,6,398,False,76,52.494990,13.383068,0.0,full,EU
EV_REC_6413,VF8VNF_0005,6,77,2026-01-07T19:15:00,0.0,0,42.41,280.0,-0.77,29.29,IDLE,6,398,False,77,52.504771,13.377526,0.0,full,EU
EV_REC_6414,VF8VNF_0005,6,78,2026-01-07T19:30:00,0.0,0,43.7,280.0,-1.31,36.44,IDLE,6,398,False,78,52.500818,13.375967,0.0,full,EU
EV_REC_6415,VF8VNF_0005,6,79,2026-01-07T19:45:00,0.0,0,41.23,280.0,-3.19,30.13,IDLE,6,398,False,79,52.500149,13.378096,0.0,full,EU
EV_REC_6416,VF8VNF_0005,6,80,2026-01-07T20:00:00,0.0,0,40.84,280.0,2.16,27.28,IDLE,6,398,False,80,52.497021,13.376563,0.0,full,EU
EV_REC_6417,VF8VNF_0005,6,81,2026-01-07T20:15:00,0.0,0,42.13,280.0,-0.56,38.09,IDLE,6,398,False,81,52.500740,13.371250,0.0,full,EU
EV_REC_6418,VF8VNF_0005,6,82,2026-01-07T20:30:00,0.0,0,39.31,280.0,1.19,26.65,IDLE,6,398,False,82,52.500957,13.383612,0.0,full,EU
EV_REC_6419,VF8VNF_0005,6,83,2026-01-07T20:45:00,0.0,0,41.8,280.0,-0.5,33.33,IDLE,6,398,False,83,52.500629,13.374540,0.0,full,EU
EV_REC_6420,VF8VNF_0005,6,84,2026-01-07T21:00:00,0.0,0,41.83,280.0,-2.97,23.83,IDLE,6,398,False,84,52.505408,13.372770,0.0,full,EU
EV_REC_6421,VF8VNF_0005,6,85,2026-01-07T21:15:00,0.0,0,40.56,280.0,-0.12,26.66,IDLE,6,398,False,85,52.501155,13.375812,0.0,full,EU
EV_REC_6422,VF8VNF_0005,6,86,2026-01-07T21:30:00,0.0,0,42.52,280.0,-62.1,27.97,CHARGING,6,398,False,86,52.496025,13.380512,0.0,full,EU
EV_REC_6423,VF8VNF_0005,6,87,2026-01-07T21:45:00,0.0,0,43.28,280.0,-47.3,24.24,CHARGING,6,398,False,87,52.497105,13.369947,0.0,full,EU
EV_REC_6424,VF8VNF_0005,6,88,2026-01-07T22:00:00,0.0,0,43.65,280.0,-40.69,20.96,CHARGING,6,398,False,88,52.501257,13.379874,0.0,full,EU
EV_REC_6425,VF8VNF_0005,6,89,2026-01-07T22:15:00,0.0,0,46.15,280.0,-51.24,26.31,CHARGING,6,398,False,89,52.502358,13.372986,0.0,full,EU
EV_REC_6426,VF8VNF_0005,6,90,2026-01-07T22:30:00,0.0,0,45.93,280.0,-25.32,30.02,CHARGING,6,398,False,90,52.500517,13.365824,0.0,full,EU
EV_REC_6427,VF8VNF_0005,6,91,2026-01-07T22:45:00,0.0,0,50.7,280.0,-42.62,26.65,CHARGING,6,398,False,91,52.502583,13.376881,0.0,full,EU
EV_REC_6428,VF8VNF_0005,6,92,2026-01-07T23:00:00,0.0,0,50.52,280.0,-34.33,35.13,CHARGING,6,398,False,92,52.496091,13.376849,0.0,full,EU
EV_REC_6429,VF8VNF_0005,6,93,2026-01-07T23:15:00,0.0,0,52.52,280.0,-49.96,38.82,CHARGING,6,398,False,93,52.494595,13.365121,0.0,full,EU
EV_REC_6430,VF8VNF_0005,6,94,2026-01-07T23:30:00,0.0,0,54.46,280.0,-26.57,37.43,CHARGING,6,398,False,94,52.502377,13.381376,0.0,full,EU
EV_REC_6431,VF8VNF_0005,6,95,2026-01-07T23:45:00,0.0,0,55.27,280.0,-36.3,25.14,CHARGING,6,398,False,95,52.496808,13.376521,0.0,full,EU
EV_REC_6432,VF8VNF_0005,7,0,2026-01-08T00:00:00,0.0,0,86.82,280.0,-50.66,28.46,CHARGING,7,398,False,0,52.503434,13.375899,0.0,full,EU
EV_REC_6433,VF8VNF_0005,7,1,2026-01-08T00:15:00,0.0,0,88.23,280.0,-21.98,33.61,CHARGING,7,398,False,1,52.500588,13.373938,0.0,full,EU
EV_REC_6434,VF8VNF_0005,7,2,2026-01-08T00:30:00,0.0,0,90.22,280.0,-36.55,32.81,CHARGING,7,398,False,2,52.501859,13.374180,0.0,full,EU
EV_REC_6435,VF8VNF_0005,7,3,2026-01-08T00:45:00,0.0,0,92.98,280.0,-39.05,29.54,CHARGING,7,398,False,3,52.501547,13.376442,0.0,full,EU
