record_id,vehicle_vin,day_idx,sample_idx,timestamp,speed_kmh,motor_rpm,battery_soc,battery_voltage,battery_current,battery_temp_c,state_at_sample,assigned_day_index,ved_reference_veh_id,synthetic_gap_indicator,event_sequence_index,latitude,longitude,accel_z,telemetry_coverage
EV_REC_21819,VF8VNF_0016,2,27,2026-01-03T06:45:00,0.0,0,28.86,352.77,-2.84,25.06,IDLE,2,550,False,27,21.028065,105.8289,0.0,full
EV_REC_21820,VF8VNF_0016,2,28,2026-01-03T07:00:00,80.4,5876,94.13,362.9,40.92,37.3,DRIVING_PASSENGER,2,550,False,28,21.022761,105.772026,-0.365,full
EV_REC_21821,VF8VNF_0016,2,29,2026-01-03T07:15:00,0.0,0,91.35,363.21,-0.61,35.64,IDLE,2,550,False,29,21.020561,105.824559,0.0,full
EV_REC_21822,VF8VNF_0016,2,30,2026-01-03T07:30:00,68.62,5100,90.3,371.45,0.0,25.59,DRIVING_PASSENGER,2,550,False,30,21.026679,105.824192,0.34,full
EV_REC_21823,VF8VNF_0016,2,31,2026-01-03T07:45:00,0.0,0,89.63,362.79,-1.21,32.09,IDLE,2,550,False,31,21.029612,105.824682,0.0,full
EV_REC_21824,VF8VNF_0016,2,32,2026-01-03T08:00:00,66.19,4562,87.62,368.25,34.46,22.38,DRIVING_PASSENGER,2,550,False,32,21.037919,105.828132,-0.743,full
EV_REC_21825,VF8VNF_0016,2,33,2026-01-03T08:15:00,64.36,4956,88.8,369.0,17.58,41.34,DRIVING_PASSENGER,2,550,False,33,21.064069,105.862988,-0.376,full
EV_REC_21826,VF8VNF_0016,2,34,2026-01-03T08:30:00,51.79,3839,87.35,367.56,16.0,39.07,DRIVING_PASSENGER,2,550,False,34,21.030523,105.806477,-0.204,full
EV_REC_21827,VF8VNF_0016,2,35,2026-01-03T08:45:00,55.42,3893,86.09,365.97,32.25,41.28,DRIVING_PASSENGER,2,550,False,35,21.067526,105.841176,0.511,full
EV_REC_21828,VF8VNF_0016,2,36,2026-01-03T09:00:00,10.95,873,84.34,365.5,0.0,29.08,DRIVING_PASSENGER,2,550,False,36,21.017609,105.835003,0.184,full
EV_REC_21829,VF8VNF_0016,2,37,2026-01-03T09:15:00,0.0,0,83.84,352.16,-0.82,28.81,IDLE,2,550,False,37,21.026706,105.821086,0.0,full
EV_REC_21830,VF8VNF_0016,2,38,2026-01-03T09:30:00,21.54,1689,80.67,362.96,0.0,24.01,DRIVING_PASSENGER,2,550,False,38,21.020257,105.800342,0.015,full
EV_REC_21831,VF8VNF_0016,2,39,2026-01-03T09:45:00,59.75,4177,79.71,358.38,20.41,38.47,DRIVING_PASSENGER,2,550,False,39,20.991268,105.820043,-0.034,full
EV_REC_21832,VF8VNF_0016,2,40,2026-01-03T10:00:00,0.0,0,27.64,354.67,-1.91,32.08,IDLE,2,550,False,40,21.019438,105.826922,0.0,full
EV_REC_21833,VF8VNF_0016,2,41,2026-01-03T10:15:00,0.0,0,30.58,354.88,-2.14,22.45,IDLE,2,550,False,41,21.030326,105.826535,0.0,full
EV_REC_21834,VF8VNF_0016,2,42,2026-01-03T10:30:00,0.0,0,29.73,350.06,2.2,30.36,IDLE,2,550,False,42,21.020594,105.828422,0.0,full
EV_REC_21835,VF8VNF_0016,2,43,2026-01-03T10:45:00,0.0,0,29.54,361.31,0.52,34.27,IDLE,2,550,False,43,21.020247,105.822653,0.0,full
EV_REC_21836,VF8VNF_0016,2,44,2026-01-03T11:00:00,0.0,0,29.81,356.84,-5.81,28.89,IDLE,2,550,False,44,21.021027,105.823942,0.0,full
EV_REC_21837,VF8VNF_0016,2,45,2026-01-03T11:15:00,0.0,0,29.65,355.21,0.08,39.12,IDLE,2,550,False,45,21.029689,105.822796,0.0,full
EV_REC_21838,VF8VNF_0016,2,46,2026-01-03T11:30:00,0.0,0,28.86,364.57,1.56,36.02,IDLE,2,550,False,46,21.034025,105.825014,0.0,full
EV_REC_21839,VF8VNF_0016,2,47,2026-01-03T11:45:00,0.0,0,29.59,346.44,2.96,24.2,IDLE,2,550,False,47,21.027815,105.825308,0.0,full
EV_REC_21840,VF8VNF_0016,2,48,2026-01-03T12:00:00,0.0,0,29.39,355.08,-2.78,37.97,IDLE,2,550,False,48,21.031941,105.830645,0.0,full
EV_REC_21841,VF8VNF_0016,2,49,2026-01-03T12:15:00,0.0,0,28.17,351.72,0.01,38.3,IDLE,2,550,False,49,21.027076,105.834439,0.0,full
EV_REC_21842,VF8VNF_0016,2,50,2026-01-03T12:30:00,0.0,0,28.23,348.73,2.1,21.95,IDLE,2,550,False,50,21.032445,105.819468,0.0,full
EV_REC_21843,VF8VNF_0016,2,51,2026-01-03T12:45:00,0.0,0,31.05,360.13,-1.08,29.51,IDLE,2,550,False,51,21.018191,105.823979,0.0,full
EV_REC_21844,VF8VNF_0016,2,52,2026-01-03T13:00:00,0.0,0,29.85,348.28,3.73,29.83,IDLE,2,550,False,52,21.025314,105.833295,0.0,full
EV_REC_21845,VF8VNF_0016,2,53,2026-01-03T13:15:00,0.0,0,29.79,354.2,-3.19,42.87,IDLE,2,550,False,53,21.018831,105.829433,0.0,full
EV_REC_21846,VF8VNF_0016,2,54,2026-01-03T13:30:00,0.0,0,31.45,360.26,0.17,38.01,IDLE,2,550,False,54,21.018523,105.829691,0.0,full
EV_REC_21847,VF8VNF_0016,2,55,2026-01-03T13:45:00,0.0,0,37.3,353.83,-43.21,25.91,CHARGING,2,550,False,55,21.017159,105.831023,0.0,full
EV_REC_21848,VF8VNF_0016,2,56,2026-01-03T14:00:00,0.0,0,51.04,356.41,-28.26,40.33,CHARGING,2,550,False,56,21.024452,105.837111,0.0,full
EV_REC_21849,VF8VNF_0016,2,57,2026-01-03T14:15:00,0.0,0,62.48,360.07,-25.27,30.55,CHARGING,2,550,False,57,21.02253,105.826349,0.0,full
EV_REC_21850,VF8VNF_0016,2,58,2026-01-03T14:30:00,0.0,0,76.88,364.7,-39.19,25.51,CHARGING,2,550,False,58,21.016524,105.818743,0.0,full
EV_REC_21851,VF8VNF_0016,2,59,2026-01-03T14:45:00,0.0,0,89.29,362.29,-33.84,38.32,CHARGING,2,550,False,59,21.021898,105.832027,0.0,full
EV_REC_21852,VF8VNF_0016,2,60,2026-01-03T15:00:00,35.03,2682,58.38,354.01,37.85,35.06,DRIVING_PASSENGER,2,550,False,60,20.997902,105.843516,0.305,full
EV_REC_21853,VF8VNF_0016,2,61,2026-01-03T15:15:00,71.86,5192,58.14,354.99,24.62,34.76,DRIVING_PASSENGER,2,550,False,61,21.016415,105.816144,-0.247,full
EV_REC_21854,VF8VNF_0016,2,62,2026-01-03T15:30:00,0.0,0,56.02,359.47,0.52,31.72,IDLE,2,550,False,62,21.029067,105.822444,0.0,full
EV_REC_21855,VF8VNF_0016,2,63,2026-01-03T15:45:00,56.7,3980,55.17,357.53,66.45,30.89,DRIVING_PASSENGER,2,550,False,63,21.035277,105.756913,-0.135,full
EV_REC_21856,VF8VNF_0016,2,64,2026-01-03T16:00:00,0.0,0,28.5,358.44,3.88,35.55,IDLE,2,550,False,64,21.0299,105.826595,0.0,full
EV_REC_21857,VF8VNF_0016,2,65,2026-01-03T16:15:00,48.29,3513,52.37,369.19,32.18,34.68,DRIVING_PASSENGER,2,550,False,65,21.043351,105.829339,0.161,full
EV_REC_21858,VF8VNF_0016,2,66,2026-01-03T16:30:00,69.64,5117,53.9,358.22,5.23,32.99,DRIVING_PASSENGER,2,550,False,66,21.022894,105.831302,-0.021,full
EV_REC_21859,VF8VNF_0016,2,67,2026-01-03T16:45:00,0.0,0,29.33,355.78,-0.85,31.57,IDLE,2,550,False,67,21.023861,105.824533,0.0,full
EV_REC_21860,VF8VNF_0016,2,68,2026-01-03T17:00:00,0.0,0,52.27,357.25,0.6,25.18,IDLE,2,550,False,68,21.025399,105.815005,0.0,full
EV_REC_21861,VF8VNF_0016,2,69,2026-01-03T17:15:00,68.77,5072,50.21,365.79,52.76,34.38,DRIVING_PASSENGER,2,550,False,69,21.004614,105.840405,-0.215,full
EV_REC_21862,VF8VNF_0016,2,70,2026-01-03T17:30:00,0.0,0,29.95,360.89,-1.37,32.37,IDLE,2,550,False,70,21.032609,105.824483,0.0,full
EV_REC_21863,VF8VNF_0016,2,71,2026-01-03T17:45:00,43.22,3080,47.61,362.27,69.17,32.3,DRIVING_PASSENGER,2,550,False,71,21.031416,105.810917,-0.563,full
EV_REC_21864,VF8VNF_0016,2,72,2026-01-03T18:00:00,0.0,0,28.58,352.55,0.98,32.15,IDLE,2,550,False,72,21.019898,105.818824,0.0,full
EV_REC_21865,VF8VNF_0016,2,73,2026-01-03T18:15:00,0.0,0,30.13,359.36,0.31,35.85,IDLE,2,550,False,73,21.025749,105.816409,0.0,full
EV_REC_21866,VF8VNF_0016,2,74,2026-01-03T18:30:00,0.0,0,30.85,357.76,-2.47,37.38,IDLE,2,550,False,74,21.025113,105.818796,0.0,full
EV_REC_21867,VF8VNF_0016,2,75,2026-01-03T18:45:00,0.0,0,27.55,346.35,0.06,40.69,IDLE,2,550,False,75,21.026971,105.833941,0.0,full
EV_REC_21868,VF8VNF_0016,2,76,2026-01-03T19:00:00,0.0,0,28.08,361.58,0.27,34.32,IDLE,2,550,False,76,21.025294,105.824303,0.0,full
EV_REC_21869,VF8VNF_0016,2,77,2026-01-03T19:15:00,0.0,0,28.57,357.67,-3.98,25.76,IDLE,2,550,False,77,21.02335,105.828944,0.0,full
EV_REC_21870,VF8VNF_0016,2,78,2026-01-03T19:30:00,0.0,0,29.14,353.41,1.58,28.83,IDLE,2,550,False,78,21.025763,105.819152,0.0,full
EV_REC_21871,VF8VNF_0016,2,79,2026-01-03T19:45:00,0.0,0,29.06,356.39,-0.74,28.28,IDLE,2,550,False,79,21.015498,105.825758,0.0,full
EV_REC_21872,VF8VNF_0016,2,80,2026-01-03T20:00:00,0.0,0,29.14,353.1,0.69,28.38,IDLE,2,550,False,80,21.030163,105.824684,0.0,full
EV_REC_21873,VF8VNF_0016,2,81,2026-01-03T20:15:00,0.0,0,29.43,357.89,2.62,26.49,IDLE,2,550,False,81,21.027438,105.827772,0.0,full
EV_REC_21874,VF8VNF_0016,2,82,2026-01-03T20:30:00,0.0,0,27.94,352.18,1.46,25.8,IDLE,2,550,False,82,21.020748,105.8198,0.0,full
EV_REC_21875,VF8VNF_0016,2,83,2026-01-03T20:45:00,0.0,0,28.6,355.11,3.43,33.81,IDLE,2,550,False,83,21.025251,105.819657,0.0,full
EV_REC_21876,VF8VNF_0016,2,84,2026-01-03T21:00:00,0.0,0,28.88,366.23,2.09,41.26,IDLE,2,550,False,84,21.023365,105.82964,0.0,full
EV_REC_21877,VF8VNF_0016,2,85,2026-01-03T21:15:00,0.0,0,28.19,352.45,0.64,31.57,IDLE,2,550,False,85,21.022145,105.819371,0.0,full
EV_REC_21878,VF8VNF_0016,2,86,2026-01-03T21:30:00,0.0,0,29.86,358.25,0.34,43.15,IDLE,2,550,False,86,21.027898,105.823496,0.0,full
EV_REC_21879,VF8VNF_0016,2,87,2026-01-03T21:45:00,0.0,0,31.68,365.38,-45.81,31.35,CHARGING,2,550,False,87,21.016838,105.822501,0.0,full
EV_REC_21880,VF8VNF_0016,2,88,2026-01-03T22:00:00,0.0,0,31.25,355.67,-61.31,25.19,CHARGING,2,550,False,88,21.021667,105.825079,0.0,full
EV_REC_21881,VF8VNF_0016,2,89,2026-01-03T22:15:00,0.0,0,34.06,348.07,-47.61,37.53,CHARGING,2,550,False,89,21.018776,105.819973,0.0,full
EV_REC_21882,VF8VNF_0016,2,90,2026-01-03T22:30:00,0.0,0,36.9,354.53,-32.76,35.01,CHARGING,2,550,False,90,21.018295,105.830367,0.0,full
EV_REC_21883,VF8VNF_0016,2,91,2026-01-03T22:45:00,0.0,0,41.12,359.94,-39.23,25.23,CHARGING,2,550,False,91,21.031106,105.828382,0.0,full
EV_REC_21884,VF8VNF_0016,2,92,2026-01-03T23:00:00,0.0,0,42.06,358.08,-38.09,29.88,CHARGING,2,550,False,92,21.023631,105.826729,0.0,full
EV_REC_21885,VF8VNF_0016,2,93,2026-01-03T23:15:00,0.0,0,42.99,360.04,-33.53,30.3,CHARGING,2,550,False,93,21.018924,105.827987,0.0,full
EV_REC_21886,VF8VNF_0016,2,94,2026-01-03T23:30:00,0.0,0,45.13,353.12,-48.47,32.5,CHARGING,2,550,False,94,21.030425,105.826174,0.0,full
EV_REC_21887,VF8VNF_0016,2,95,2026-01-03T23:45:00,0.0,0,49.06,357.49,-39.1,37.9,CHARGING,2,550,False,95,21.017998,105.829993,0.0,full
EV_REC_21888,VF8VNF_0016,3,0,2026-01-04T00:00:00,0.0,0,72.27,362.5,-36.59,29.46,CHARGING,3,550,False,0,21.033117,105.831251,0.0,full
EV_REC_21889,VF8VNF_0016,3,1,2026-01-04T00:15:00,0.0,0,75.05,357.21,-39.45,30.69,CHARGING,3,550,False,1,21.032104,105.821278,0.0,full
EV_REC_21890,VF8VNF_0016,3,2,2026-01-04T00:30:00,0.0,0,77.96,363.89,-40.05,35.25,CHARGING,3,550,False,2,21.029564,105.821101,0.0,full
EV_REC_21891,VF8VNF_0016,3,3,2026-01-04T00:45:00,0.0,0,77.18,355.93,-29.51,33.55,CHARGING,3,550,False,3,21.02725,105.828259,0.0,full
EV_REC_21892,VF8VNF_0016,3,4,2026-01-04T01:00:00,0.0,0,83.08,363.24,-52.2,32.55,CHARGING,3,550,False,4,21.029402,105.822342,0.0,full
EV_REC_21893,VF8VNF_0016,3,5,2026-01-04T01:15:00,0.0,0,83.62,359.38,-41.18,28.39,CHARGING,3,550,False,5,21.027174,105.827331,0.0,full
EV_REC_21894,VF8VNF_0016,3,6,2026-01-04T01:30:00,0.0,0,88.83,359.08,-52.95,28.99,CHARGING,3,550,False,6,21.029802,105.822536,0.0,full
EV_REC_21895,VF8VNF_0016,3,7,2026-01-04T01:45:00,0.0,0,88.26,369.62,-44.26,32.33,CHARGING,3,550,False,7,21.023493,105.825729,0.0,full
EV_REC_21896,VF8VNF_0016,3,8,2026-01-04T02:00:00,0.0,0,92.41,361.97,-33.62,27.12,CHARGING,3,550,False,8,21.023537,105.820244,0.0,full
EV_REC_21897,VF8VNF_0016,3,9,2026-01-04T02:15:00,0.0,0,93.64,368.73,-2.42,35.23,IDLE,3,550,False,9,21.031613,105.823007,0.0,full
EV_REC_21898,VF8VNF_0016,3,10,2026-01-04T02:30:00,0.0,0,92.64,366.69,-5.61,27.53,IDLE,3,550,False,10,21.021973,105.832349,0.0,full
EV_REC_21899,VF8VNF_0016,3,11,2026-01-04T02:45:00,0.0,0,93.59,364.97,-1.06,35.98,IDLE,3,550,False,11,21.029556,105.81906,0.0,full
EV_REC_21900,VF8VNF_0016,3,12,2026-01-04T03:00:00,0.0,0,91.46,358.34,2.13,31.55,IDLE,3,550,False,12,21.027326,105.827468,0.0,full
EV_REC_21901,VF8VNF_0016,3,13,2026-01-04T03:15:00,0.0,0,92.42,359.69,1.6,40.16,IDLE,3,550,False,13,21.031904,105.826952,0.0,full
EV_REC_21902,VF8VNF_0016,3,14,2026-01-04T03:30:00,0.0,0,92.8,368.05,0.01,28.1,IDLE,3,550,False,14,21.034427,105.814802,0.0,full
EV_REC_21903,VF8VNF_0016,3,15,2026-01-04T03:45:00,0.0,0,92.68,360.87,0.84,32.2,IDLE,3,550,False,15,21.031655,105.841239,0.0,full
EV_REC_21904,VF8VNF_0016,3,16,2026-01-04T04:00:00,0.0,0,92.95,363.29,2.62,32.96,IDLE,3,550,False,16,21.023605,105.824416,0.0,full
EV_REC_21905,VF8VNF_0016,3,17,2026-01-04T04:15:00,0.0,0,93.31,368.85,-1.68,26.69,IDLE,3,550,False,17,21.018179,105.827599,0.0,full
EV_REC_21906,VF8VNF_0016,3,18,2026-01-04T04:30:00,0.0,0,95.07,359.88,-0.8,24.65,IDLE,3,550,False,18,21.027912,105.830479,0.0,full
EV_REC_21907,VF8VNF_0016,3,19,2026-01-04T04:45:00,0.0,0,93.4,360.81,-1.46,33.07,IDLE,3,550,False,19,21.025339,105.835314,0.0,full
EV_REC_21908,VF8VNF_0016,3,20,2026-01-04T05:00:00,0.0,0,93.59,366.62,0.94,34.05,IDLE,3,550,False,20,21.03624,105.82955,0.0,full
EV_REC_21909,VF8VNF_0016,3,21,2026-01-04T05:15:00,0.0,0,92.51,369.66,1.42,25.05,IDLE,3,550,False,21,21.023446,105.831484,0.0,full
EV_REC_21910,VF8VNF_0016,3,22,2026-01-04T05:30:00,0.0,0,92.81,371.18,0.97,27.15,IDLE,3,550,False,22,21.018563,105.824353,0.0,full
EV_REC_21911,VF8VNF_0016,3,23,2026-01-04T05:45:00,0.0,0,92.84,367.02,-0.12,32.03,IDLE,3,550,False,23,21.026838,105.820709,0.0,full
EV_REC_21912,VF8VNF_0016,3,24,2026-01-04T06:00:00,34.93,2432,93.53,364.1,34.79,28.28,DRIVING_PASSENGER,3,550,False,24,21.002508,105.849375,-0.033,full
EV_REC_21913,VF8VNF_0016,3,25,2026-01-04T06:15:00,59.29,4457,90.86,354.15,0.0,33.06,DRIVING_PASSENGER,3,550,False,25,21.019931,105.813631,0.499,full
EV_REC_21914,VF8VNF_0016,3,26,2026-01-04T06:30:00,72.42,5422,90.66,362.82,0.0,39.57,DRIVING_PASSENGER,3,550,False,26,21.03598,105.786485,0.223,full
EV_REC_21915,VF8VNF_0016,3,27,2026-01-04T06:45:00,45.89,3354,89.65,361.38,51.13,34.63,DRIVING_PASSENGER,3,550,False,27,21.014522,105.818813,-0.345,full
EV_REC_21916,VF8VNF_0016,3,28,2026-01-04T07:00:00,51.34,3809,89.62,368.11,28.3,27.06,DRIVING_PASSENGER,3,550,False,28,20.985911,105.78943,0.246,full
EV_REC_21917,VF8VNF_0016,3,29,2026-01-04T07:15:00,38.37,2711,88.79,360.6,0.0,37.01,DEADHEAD,3,550,False,29,21.010128,105.809653,0.096,full
EV_REC_21918,VF8VNF_0016,3,30,2026-01-04T07:30:00,38.01,2641,87.76,367.66,63.83,29.0,DEADHEAD,3,550,False,30,20.979899,105.830884,0.334,full
EV_REC_21919,VF8VNF_0016,3,31,2026-01-04T07:45:00,54.08,4053,86.06,361.23,9.61,23.02,DRIVING_PASSENGER,3,550,False,31,21.033452,105.774246,-0.123,full
EV_REC_21920,VF8VNF_0016,3,32,2026-01-04T08:00:00,0.0,0,31.19,349.93,-4.46,36.73,IDLE,3,550,False,32,21.024688,105.824539,0.0,full
EV_REC_21921,VF8VNF_0016,3,33,2026-01-04T08:15:00,0.0,0,31.9,351.81,-1.55,35.38,IDLE,3,550,False,33,21.029219,105.816814,0.0,full
EV_REC_21922,VF8VNF_0016,3,34,2026-01-04T08:30:00,0.0,0,83.73,365.67,-0.92,37.76,IDLE,3,550,False,34,21.024283,105.827736,0.0,full
EV_REC_21923,VF8VNF_0016,3,35,2026-01-04T08:45:00,0.0,0,33.63,356.94,0.91,38.39,IDLE,3,550,False,35,21.022611,105.82874,0.0,full
EV_REC_21924,VF8VNF_0016,3,36,2026-01-04T09:00:00,63.48,4482,79.96,362.89,14.32,22.93,DRIVING_PASSENGER,3,550,False,36,21.024955,105.794881,-0.28,full
EV_REC_21925,VF8VNF_0016,3,37,2026-01-04T09:15:00,0.0,0,83.13,362.09,-1.68,26.55,IDLE,3,550,False,37,21.030111,105.818556,0.0,full
EV_REC_21926,VF8VNF_0016,3,38,2026-01-04T09:30:00,61.65,4524,79.8,363.63,3.15,33.49,DRIVING_PASSENGER,3,550,False,38,21.006217,105.819746,0.1,full
EV_REC_21927,VF8VNF_0016,3,39,2026-01-04T09:45:00,61.82,4450,79.19,367.87,7.72,32.85,DRIVING_PASSENGER,3,550,False,39,21.008539,105.766611,-0.18,full
EV_REC_21928,VF8VNF_0016,3,40,2026-01-04T10:00:00,47.73,3585,77.37,355.4,20.74,29.41,DRIVING_PASSENGER,3,550,False,40,21.000327,105.828899,-0.178,full
EV_REC_21929,VF8VNF_0016,3,41,2026-01-04T10:15:00,0.0,0,32.72,356.83,-0.0,30.37,IDLE,3,550,False,41,21.033296,105.823242,0.0,full
EV_REC_21930,VF8VNF_0016,3,42,2026-01-04T10:30:00,54.25,3861,76.69,366.74,32.76,33.84,DRIVING_PASSENGER,3,550,False,42,20.992893,105.840548,-0.046,full
EV_REC_21931,VF8VNF_0016,3,43,2026-01-04T10:45:00,47.88,3501,73.6,353.66,0.0,32.95,DRIVING_PASSENGER,3,550,False,43,21.006521,105.814623,-0.212,full
EV_REC_21932,VF8VNF_0016,3,44,2026-01-04T11:00:00,63.83,4715,76.23,372.86,7.89,33.31,DRIVING_PASSENGER,3,550,False,44,21.05422,105.831934,0.093,full
EV_REC_21933,VF8VNF_0016,3,45,2026-01-04T11:15:00,42.97,3180,73.59,363.04,61.08,38.77,DRIVING_PASSENGER,3,550,False,45,21.024492,105.83121,-0.075,full
EV_REC_21934,VF8VNF_0016,3,46,2026-01-04T11:30:00,53.02,3755,72.72,362.78,0.0,27.53,DRIVING_PASSENGER,3,550,False,46,21.095664,105.821768,0.315,full
EV_REC_21935,VF8VNF_0016,3,47,2026-01-04T11:45:00,49.27,3391,71.1,363.73,34.73,29.7,DRIVING_PASSENGER,3,550,False,47,21.041242,105.818773,0.046,full
EV_REC_21936,VF8VNF_0016,3,48,2026-01-04T12:00:00,0.0,0,30.85,352.37,0.77,25.54,IDLE,3,550,False,48,21.032617,105.823288,0.0,full
EV_REC_21937,VF8VNF_0016,3,49,2026-01-04T12:15:00,0.0,0,32.63,357.3,1.0,23.99,IDLE,3,550,False,49,21.028174,105.834786,0.0,full
EV_REC_21938,VF8VNF_0016,3,50,2026-01-04T12:30:00,0.0,0,31.13,355.36,0.14,32.33,IDLE,3,550,False,50,21.025508,105.832078,0.0,full
EV_REC_21939,VF8VNF_0016,3,51,2026-01-04T12:45:00,0.0,0,31.78,355.75,1.99,34.12,IDLE,3,550,False,51,21.034063,105.827871,0.0,full
EV_REC_21940,VF8VNF_0016,3,52,2026-01-04T13:00:00,0.0,0,31.25,364.34,1.9,27.81,IDLE,3,550,False,52,21.026376,105.818773,0.0,full
EV_REC_21941,VF8VNF_0016,3,53,2026-01-04T13:15:00,0.0,0,30.49,346.81,-2.41,31.45,IDLE,3,550,False,53,21.02205,105.821912,0.0,full
EV_REC_21942,VF8VNF_0016,3,54,2026-01-04T13:30:00,0.0,0,32.4,351.37,-0.04,29.54,IDLE,3,550,False,54,21.028244,105.824915,0.0,full
EV_REC_21943,VF8VNF_0016,3,55,2026-01-04T13:45:00,0.0,0,31.84,355.29,1.37,33.35,IDLE,3,550,False,55,21.023108,105.822071,0.0,full
EV_REC_21944,VF8VNF_0016,3,56,2026-01-04T14:00:00,0.0,0,31.2,358.04,0.13,33.37,IDLE,3,550,False,56,21.024292,105.826315,0.0,full
EV_REC_21945,VF8VNF_0016,3,57,2026-01-04T14:15:00,0.0,0,30.58,353.05,2.21,26.71,IDLE,3,550,False,57,21.030477,105.839833,0.0,full
EV_REC_21946,VF8VNF_0016,3,58,2026-01-04T14:30:00,0.0,0,31.37,360.48,0.02,37.72,IDLE,3,550,False,58,21.031282,105.828831,0.0,full
EV_REC_21947,VF8VNF_0016,3,59,2026-01-04T14:45:00,0.0,0,30.2,360.48,-1.13,26.53,IDLE,3,550,False,59,21.021278,105.826809,0.0,full
EV_REC_21948,VF8VNF_0016,3,60,2026-01-04T15:00:00,0.0,0,32.29,363.45,-2.66,35.34,IDLE,3,550,False,60,21.022229,105.829454,0.0,full
EV_REC_21949,VF8VNF_0016,3,61,2026-01-04T15:15:00,0.0,0,32.49,352.45,-0.18,43.86,IDLE,3,550,False,61,21.025603,105.812459,0.0,full
EV_REC_21950,VF8VNF_0016,3,62,2026-01-04T15:30:00,0.0,0,33.3,356.77,2.63,42.69,IDLE,3,550,False,62,21.033292,105.829174,0.0,full
EV_REC_21951,VF8VNF_0016,3,63,2026-01-04T15:45:00,0.0,0,30.68,352.36,2.65,24.53,IDLE,3,550,False,63,21.032269,105.824911,0.0,full
EV_REC_21952,VF8VNF_0016,3,64,2026-01-04T16:00:00,0.0,0,32.96,362.39,2.09,33.44,IDLE,3,550,False,64,21.025168,105.83213,0.0,full
EV_REC_21953,VF8VNF_0016,3,65,2026-01-04T16:15:00,0.0,0,32.91,351.43,0.6,37.19,IDLE,3,550,False,65,21.032123,105.817618,0.0,full
EV_REC_21954,VF8VNF_0016,3,66,2026-01-04T16:30:00,0.0,0,31.16,360.42,-0.35,34.68,IDLE,3,550,False,66,21.023833,105.8213,0.0,full
EV_REC_21955,VF8VNF_0016,3,67,2026-01-04T16:45:00,0.0,0,32.94,348.4,-3.15,33.05,IDLE,3,550,False,67,21.024772,105.827998,0.0,full
EV_REC_21956,VF8VNF_0016,3,68,2026-01-04T17:00:00,0.0,0,32.98,359.13,-2.24,30.06,IDLE,3,550,False,68,21.018946,105.817537,0.0,full
EV_REC_21957,VF8VNF_0016,3,69,2026-01-04T17:15:00,0.0,0,32.66,351.27,0.74,38.27,IDLE,3,550,False,69,21.033521,105.82161,0.0,full
EV_REC_21958,VF8VNF_0016,3,70,2026-01-04T17:30:00,0.0,0,31.28,358.67,-0.33,35.46,IDLE,3,550,False,70,21.022064,105.823052,0.0,full
EV_REC_21959,VF8VNF_0016,3,71,2026-01-04T17:45:00,0.0,0,33.27,351.85,0.2,31.95,IDLE,3,550,False,71,21.029784,105.822978,0.0,full
EV_REC_21960,VF8VNF_0016,3,72,2026-01-04T18:00:00,0.0,0,29.92,345.96,0.28,26.63,IDLE,3,550,False,72,21.01982,105.830045,0.0,full
EV_REC_21961,VF8VNF_0016,3,73,2026-01-04T18:15:00,0.0,0,31.56,348.5,1.86,27.46,IDLE,3,550,False,73,21.020551,105.820553,0.0,full
EV_REC_21962,VF8VNF_0016,3,74,2026-01-04T18:30:00,0.0,0,32.03,355.32,1.41,33.38,IDLE,3,550,False,74,21.029943,105.835669,0.0,full
EV_REC_21963,VF8VNF_0016,3,75,2026-01-04T18:45:00,0.0,0,31.25,354.16,-0.68,34.47,IDLE,3,550,False,75,21.020411,105.821564,0.0,full
EV_REC_21964,VF8VNF_0016,3,76,2026-01-04T19:00:00,0.0,0,30.35,346.81,1.9,37.01,IDLE,3,550,False,76,21.0212,105.824851,0.0,full
EV_REC_21965,VF8VNF_0016,3,77,2026-01-04T19:15:00,0.0,0,32.56,364.88,0.54,35.42,IDLE,3,550,False,77,21.025845,105.823452,0.0,full
EV_REC_21966,VF8VNF_0016,3,78,2026-01-04T19:30:00,0.0,0,33.45,350.06,1.9,26.02,IDLE,3,550,False,78,21.022288,105.824884,0.0,full
EV_REC_21967,VF8VNF_0016,3,79,2026-01-04T19:45:00,0.0,0,30.66,356.72,-1.25,25.53,IDLE,3,550,False,79,21.024451,105.823563,0.0,full
EV_REC_21968,VF8VNF_0016,3,80,2026-01-04T20:00:00,0.0,0,32.52,351.8,1.52,22.52,IDLE,3,550,False,80,21.021307,105.822955,0.0,full
EV_REC_21969,VF8VNF_0016,3,81,2026-01-04T20:15:00,0.0,0,32.26,353.34,1.92,24.65,IDLE,3,550,False,81,21.027323,105.822615,0.0,full
EV_REC_21970,VF8VNF_0016,3,82,2026-01-04T20:30:00,0.0,0,32.54,346.55,2.36,38.27,IDLE,3,550,False,82,21.029353,105.829268,0.0,full
EV_REC_21971,VF8VNF_0016,3,83,2026-01-04T20:45:00,0.0,0,34.18,353.81,-40.68,43.87,CHARGING,3,550,False,83,21.032965,105.825674,0.0,full
EV_REC_21972,VF8VNF_0016,3,84,2026-01-04T21:00:00,0.0,0,34.72,361.94,-47.39,34.96,CHARGING,3,550,False,84,21.028703,105.830357,0.0,full
